emprunt_id,membre_id,livre_id,titre_livre,categorie,date_emprunt,date_retour,duree_prevue_jours,statut,ville_membre,note_lecteur
48991,607,909,Charlie et la Chocolaterie,Jeunesse,2025-01-31,2025-02-19,21,rendu,Rabat,
48992,182,608,Le Capital,Essai,2023-09-07,2023-09-08,21,rendu,Tanger,
48993,65,841,Sapiens,Histoire,2025-04-17,2025-05-08,21,rendu,Tanger,1.5
48994,615,558,Fondation - Tome 3,Science-Fiction,2026-03-22,2026-03-29,7,rendu,Tanger,
48995,570,1137,L'Art de la Guerre,Essai,2024-05-09,2024-05-16,7,rendu,Marrakech,
48996,483,1057,Le Cimetiere Marin,Poesie,2024-05-02,2024-05-18,21,rendu,Casablanca,
48997,141,712,Charlie et la Chocolaterie,Jeunesse,2024-07-13,2024-07-17,7,rendu,Oujda,
48998,515,1063,Fahrenheit 451 - Tome 5,Science-Fiction,2025-06-02,2025-06-08,21,rendu,Agadir,
48999,25,526,Introduction a Python - Tome 4,Informatique,2025-01-31,2025-02-21,30,rendu,Rabat,1.2
49000,707,130,Millenium,Policier,2025-04-08,2025-04-26,30,rendu,Marrakech,4.2
49001,199,716,Le Journal d'un Gars,Jeunesse,2025-04-13,2025-04-14,7,rendu,Marrakech,
49002,144,387,Ibn Battuta - Tome 2,Biographie,2023-02-19,2023-03-16,30,rendu,Oujda,
49003,167,486,Harry Potter,Jeunesse,2024-08-28,2024-08-30,7,rendu,Meknes,1.5
49004,738,839,Le Pragmatic Programmer,Informatique,2025-07-17,2025-08-13,30,rendu,Fes,
49005,766,507,Le Nom de la Rose,Policier,2025-07-18,2025-08-04,14,rendu_en_retard,Meknes,
49006,77,226,Les Fleurs du Mal - Tome 4,Poesie,2024-04-11,2024-04-20,30,rendu,Tanger,
49007,649,726,Data Engineering 101,Informatique,2025-04-07,2025-04-18,21,rendu,Oujda,4.7
49008,415,71,Histoire de l'Islam,Histoire,2026-03-15,2026-03-26,21,rendu,Tanger,1.5
49009,177,904,Millenium,Policier,2023-09-19,2023-09-29,30,rendu,Casablanca,
49010,765,354,Fondation,Science-Fiction,2024-12-20,2024-12-21,7,rendu,Marrakech,
49011,172,1118,Clean Code,Informatique,2024-08-05,2024-08-12,7,rendu,Oujda,3.3
49012,352,219,Asterix - Tome 3,BD,2024-02-19,2024-02-22,21,rendu,Tanger,
49013,347,355,Le Journal d'un Gars,Jeunesse,2025-11-20,2025-11-23,21,rendu,Oujda,3.7
49014,572,895,Dune - Tome 1,Science-Fiction,2023-12-13,2023-12-28,30,rendu,Meknes,
49015,85,719,Blake et Mortimer - Tome 4,BD,2023-11-09,2023-11-21,14,rendu,Rabat,3.4
49016,616,1004,Einstein,Biographie,2023-01-31,,7,perdu,Fes,
49017,283,364,SQL pour les Nuls - Tome 2,Informatique,2026-06-07,2026-06-11,7,rendu,Fes,4.0
49018,44,499,Millenium - Tome 5,Policier,2025-01-30,2025-02-04,14,rendu,Tanger,4.5
49019,594,212,Maigret,Policier,2023-12-27,2024-01-03,14,rendu,Fes,
49020,617,1115,Les Schtroumpfs,BD,2024-09-20,2024-09-24,7,rendu,Rabat,4.6
49021,531,335,La Planete des Singes,Science-Fiction,2024-04-12,2024-05-03,21,rendu,Casablanca,
49022,642,723,L'Empire Ottoman - Tome 5,Histoire,2025-01-24,2025-03-04,30,rendu_en_retard,Agadir,
49023,271,135,Data Engineering 101,Informatique,2023-11-08,2023-11-26,21,rendu,Marrakech,3.9
49024,380,356,Les Enquetes d'Hercule Poirot,Policier,2025-12-19,2025-12-21,7,rendu,Rabat,3.0
49025,236,1028,Le Capital,Essai,2026-01-10,2026-01-17,7,rendu,Oujda,4.8
49026,202,990,Le Contrat Social - Tome 2,Essai,2023-08-07,2023-08-09,21,rendu,Casablanca,
49027,7,334,Introduction a Python,Informatique,2023-02-27,2023-02-28,7,rendu,Fes,
49028,709,317,Le Capital - Tome 1,Essai,2024-05-21,2024-06-02,14,rendu,Tanger,3.2
49029,655,845,Histoire de l'Islam,Histoire,2026-04-27,2026-05-02,14,rendu,Fes,
49030,58,3,Dune,Science-Fiction,2026-02-02,2026-02-17,14,rendu_en_retard,Meknes,
49031,101,151,Le Capital,Essai,2025-03-05,2025-03-30,14,rendu_en_retard,Fes,
49032,585,1076,Le Capital,Essai,2024-02-13,2024-02-15,7,rendu,Meknes,
49033,165,767,Illuminations - Tome 4,Poesie,2024-06-12,2024-06-25,21,rendu,Rabat,4.9
49034,277,177,Madame Bovary,Roman,2023-08-19,2023-08-28,30,rendu,Agadir,
49035,127,1121,Tintin - Tome 4,BD,2026-04-06,2026-04-12,21,rendu,Tanger,
49036,286,583,Les Miserables,Roman,2026-05-25,2026-06-04,14,rendu,Casablanca,
49037,785,47,Nelson Mandela,Biographie,2024-09-18,2024-10-15,14,rendu_en_retard,Marrakech,1.1
49038,705,478,Harry Potter,Jeunesse,2026-07-08,2026-07-10,21,rendu,Fes,2.5
49039,456,215,1984,Science-Fiction,2024-07-08,2024-07-17,21,rendu,Agadir,3.5
49040,660,640,Alcools,Poesie,2023-05-08,2023-05-14,7,rendu,Oujda,3.0
49041,206,299,Tintin,BD,2023-04-08,2023-04-29,21,rendu,Agadir,3.0
49042,57,535,Leonard de Vinci,Biographie,2023-11-09,2023-11-10,7,rendu,Meknes,1.8
49043,16,1131,Matilda,Jeunesse,2024-09-15,2024-10-27,30,rendu_en_retard,Marrakech,
49044,244,629,Alcools - Tome 1,Poesie,2025-10-08,2025-10-10,7,rendu,Meknes,
49045,6,392,Madame Bovary,Roman,2025-04-14,2025-04-30,21,rendu,Meknes,4.3
49046,558,188,1984,Science-Fiction,2023-03-19,2023-04-08,30,rendu,Tanger,
49047,357,776,Ibn Battuta,Biographie,2023-09-27,2023-09-29,30,rendu,Casablanca,
49048,71,1082,Dune,Science-Fiction,2024-01-19,2024-01-27,30,rendu,Fes,
49049,156,79,Une Histoire du Maroc - Tome 2,Histoire,2025-07-20,2025-08-08,30,rendu,Marrakech,2.4
49050,300,797,Le Pragmatic Programmer,Informatique,2023-06-18,2023-06-21,14,rendu,Agadir,
49051,587,543,Ibn Battuta,Biographie,2026-04-02,2026-04-14,14,rendu,Meknes,2.7
49052,233,789,Maigret,Policier,2024-07-03,2024-07-10,14,rendu,Marrakech,
49053,375,404,Introduction a Python,Informatique,2024-04-12,2024-04-28,30,rendu,Agadir,
49054,669,64,1984 - Tome 5,Science-Fiction,2024-01-16,2024-01-20,7,rendu,Tanger,
49055,336,421,Leonard de Vinci - Tome 3,Biographie,2026-03-16,2026-04-30,30,rendu_en_retard,Casablanca,4.0
49056,129,4,Les Miserables - Tome 5,Roman,2023-02-23,2023-03-09,21,rendu,Oujda,
49057,350,547,Sapiens,Histoire,2024-07-13,2024-07-31,21,rendu,Meknes,
49058,605,114,Matilda,Jeunesse,2024-08-19,2024-08-31,14,rendu,Marrakech,
49059,468,495,Ibn Battuta - Tome 1,Biographie,2023-02-06,2023-02-17,21,rendu,Fes,3.9
49060,284,764,Les Enquetes d'Hercule Poirot,Policier,2023-03-25,2023-04-06,14,rendu,Rabat,
49061,124,646,Ibn Battuta,Biographie,2026-08-21,,14,perdu,Agadir,
49062,133,1096,Les Miserables,Roman,2023-02-07,2023-02-17,14,rendu,Tanger,1.4
49063,574,318,Introduction a Python,Informatique,2026-03-16,2026-03-20,7,rendu,Rabat,
49064,223,1068,Odes - Tome 1,Poesie,2023-01-04,2023-01-10,7,rendu,Tanger,
49065,275,620,Blake et Mortimer - Tome 4,BD,2024-01-22,2024-02-23,30,rendu_en_retard,Marrakech,3.1
49066,714,934,Dune,Science-Fiction,2026-05-19,2026-05-22,7,rendu,Fes,1.0
49067,221,1119,Madame Bovary,Roman,2024-02-03,2024-02-26,21,rendu_en_retard,Meknes,
49068,372,979,Le Petit Prince,Roman,2023-03-23,2023-03-28,21,rendu,Meknes,
49069,296,278,La Deuxieme Guerre Mondiale,Histoire,2026-01-12,2026-01-17,30,rendu,Rabat,
49070,441,230,Einstein,Biographie,2023-07-27,2023-08-10,14,rendu,Agadir,
49071,247,587,Clean Code - Tome 4,Informatique,2023-04-27,2023-05-02,14,rendu,Agadir,
49072,446,800,Le Contrat Social,Essai,2025-09-24,2025-09-28,30,rendu,Oujda,3.7
49073,193,1093,Blake et Mortimer,BD,2025-10-24,2025-11-17,7,rendu_en_retard,Meknes,4.5
49074,737,684,Charlie et la Chocolaterie - Tome 2,Jeunesse,2025-08-07,2025-08-21,14,rendu,Rabat,
49075,690,588,Millenium,Policier,2023-04-03,2023-04-10,14,rendu,Casablanca,2.7
49076,326,1000,Sherlock Holmes,Policier,2026-05-24,2026-05-28,7,rendu,Fes,1.2
49077,242,181,Une Histoire du Maroc,Histoire,2023-12-16,2023-12-23,14,rendu,Marrakech,
49078,316,141,Le Petit Prince - Tome 5,Roman,2023-06-30,2023-07-22,7,rendu_en_retard,Casablanca,
49079,269,74,Le Cimetiere Marin - Tome 2,Poesie,2025-04-27,2025-05-09,21,rendu,Fes,
49080,299,38,Einstein,Biographie,2024-09-23,2024-10-07,30,rendu,Casablanca,
49081,224,8,Le Contrat Social,Essai,2025-01-06,2025-01-24,30,rendu,Meknes,
49082,741,405,La Peste - Tome 1,Roman,2024-06-06,2024-07-04,14,rendu_en_retard,Oujda,3.8
49083,221,155,Lucky Luke,BD,2025-11-18,2025-12-13,7,rendu_en_retard,Casablanca,
49084,65,715,Illuminations,Poesie,2025-12-25,2026-02-02,21,rendu_en_retard,Rabat,
49085,559,897,Sapiens,Histoire,2024-07-27,2024-07-30,7,rendu,Marrakech,
49086,640,752,Nelson Mandela,Biographie,2025-11-21,2025-11-23,7,rendu,Agadir,4.2
49087,53,431,Tintin,BD,2023-10-31,2023-11-09,14,rendu,Meknes,4.9
49088,436,1170,Le Petit Prince,Roman,2023-07-12,2023-07-24,30,rendu,Marrakech,
49089,14,422,Sapiens - Tome 3,Histoire,2026-08-08,2026-08-25,30,rendu,Casablanca,1.7
49090,250,713,Tintin,BD,2023-07-25,2023-08-23,30,rendu,Marrakech,
49091,64,1108,Le Pragmatic Programmer,Informatique,2023-05-17,2023-05-28,30,rendu,Fes,
49092,513,690,Alcools - Tome 1,Poesie,2025-08-08,2025-08-13,7,rendu,Casablanca,
49093,491,574,L'Empire Ottoman,Histoire,2025-10-16,2025-10-20,7,rendu,Meknes,
49094,498,1176,Discours de la Methode,Essai,2024-02-06,2024-02-11,7,rendu,Marrakech,
49095,401,38,Einstein,Biographie,2024-12-30,2025-01-20,30,rendu,Meknes,
49096,484,1076,Le Capital,Essai,2025-07-10,2025-07-11,14,rendu,Fes,
49097,420,768,Le Capital - Tome 4,Essai,2024-11-30,,21,perdu,Fes,
49098,383,49,Blake et Mortimer,BD,2024-04-18,2024-04-27,14,rendu,Tanger,3.4
49099,58,305,Une Histoire du Maroc - Tome 5,Histoire,2025-01-02,2025-01-04,14,rendu,Agadir,3.6
49100,312,1083,Lucky Luke,BD,2026-03-09,2026-03-18,30,rendu,Tanger,
49101,379,707,Les Fleurs du Mal,Poesie,2023-10-12,2023-10-24,14,rendu,Rabat,2.9
49102,237,1035,Dune,Science-Fiction,2023-08-19,,21,perdu,Marrakech,
49103,384,889,Madame Bovary,Roman,2023-10-10,2023-10-21,14,rendu,Agadir,2.2
49104,778,11,Le Nom de la Rose,Policier,2025-12-14,2025-12-19,21,rendu,Tanger,
49105,126,552,Blake et Mortimer - Tome 3,BD,2023-09-06,2023-09-29,30,rendu,Tanger,
49106,481,1047,La Deuxieme Guerre Mondiale - Tome 2,Histoire,2026-01-01,2026-01-04,7,rendu,Agadir,3.3
49107,560,846,Lucky Luke - Tome 4,BD,2025-07-04,2025-07-05,7,rendu,Agadir,
49108,772,1120,Einstein,Biographie,2023-11-30,2023-12-28,30,rendu,Meknes,
49109,735,663,La Peste,Roman,2024-12-06,2024-12-11,7,rendu,Fes,
49110,439,800,Le Contrat Social,Essai,2026-02-17,,30,perdu,Fes,
49111,419,108,Maigret,Policier,2023-01-25,2023-02-01,14,rendu,Rabat,
49112,476,955,Nelson Mandela,Biographie,2024-07-23,2024-09-01,21,rendu_en_retard,Rabat,4.4
49113,559,449,La Deuxieme Guerre Mondiale,Histoire,2025-06-03,,7,perdu,Rabat,
49114,670,491,L'Art de la Guerre - Tome 2,Essai,2024-12-22,2024-12-29,30,rendu,Marrakech,
49115,702,1106,Tintin,BD,2026-03-10,2026-04-01,30,rendu,Tanger,4.2
49116,609,595,L'Empire Ottoman,Histoire,2024-03-06,2024-03-26,30,rendu,Casablanca,
49117,468,99,Discours de la Methode,Essai,2026-03-06,2026-04-13,30,rendu_en_retard,Oujda,
49118,406,564,Histoire de l'Islam,Histoire,2024-06-12,2024-07-03,30,rendu,Meknes,3.4
49119,778,919,Tintin - Tome 4,BD,2023-11-05,2023-11-07,7,rendu,Oujda,
49120,718,353,Sapiens,Histoire,2023-11-16,2023-12-05,21,rendu,Fes,
49121,72,97,Millenium - Tome 5,Policier,2023-10-23,2023-10-27,7,rendu,Oujda,
49122,443,1035,Dune,Science-Fiction,2026-09-02,2026-09-09,7,rendu,Casablanca,3.8
49123,105,1011,Introduction a Python - Tome 5,Informatique,2026-05-21,2026-05-23,7,rendu,Oujda,
49124,660,786,Sherlock Holmes - Tome 4,Policier,2026-09-01,,14,en_cours,Rabat,
49125,275,1139,Fondation,Science-Fiction,2023-07-04,2023-07-09,7,rendu,Meknes,3.0
49126,102,1172,Asterix,BD,2025-02-10,2025-03-01,7,rendu_en_retard,Casablanca,2.8
49127,615,1184,La Planete des Singes,Science-Fiction,2023-02-15,2023-02-20,14,rendu,Marrakech,1.0
49128,795,1068,Odes - Tome 1,Poesie,2025-08-10,2025-08-12,21,rendu,Marrakech,3.6
49129,21,577,Alcools,Poesie,2026-06-22,2026-06-27,7,rendu,Meknes,
49130,311,945,Le Contrat Social - Tome 4,Essai,2023-08-09,2023-09-25,30,rendu_en_retard,Agadir,1.5
49131,96,712,Charlie et la Chocolaterie,Jeunesse,2026-03-10,2026-03-28,7,rendu_en_retard,Fes,
49132,425,131,Ibn Battuta - Tome 4,Biographie,2024-06-08,2024-06-14,7,rendu,Casablanca,
49133,445,49,Blake et Mortimer,BD,2025-07-19,2025-08-10,30,rendu,Casablanca,
49134,145,246,Data Engineering 101,Informatique,2026-05-13,2026-06-02,30,rendu,Marrakech,2.6
49135,674,712,Charlie et la Chocolaterie,Jeunesse,2023-10-19,2023-10-21,7,rendu,Oujda,
49136,221,614,Leonard de Vinci,Biographie,2025-10-03,2025-10-09,7,rendu,Rabat,
49137,41,170,Data Engineering 101,Informatique,2024-03-22,2024-04-12,21,rendu,Oujda,
49138,367,1129,Le Capital,Essai,2025-01-27,2025-03-07,21,rendu_en_retard,Agadir,
49139,237,1158,Clean Code,Informatique,2023-07-23,2023-07-30,14,rendu,Agadir,3.7
49140,42,1075,Clean Code - Tome 1,Informatique,2024-01-31,2024-02-06,14,rendu,Marrakech,4.7
49141,706,513,1984,Science-Fiction,2026-02-20,,7,perdu,Tanger,
49142,173,1075,Clean Code - Tome 1,Informatique,2025-12-21,2025-12-30,14,rendu,Oujda,
49143,502,896,Fahrenheit 451,Science-Fiction,2025-12-01,2025-12-21,7,rendu_en_retard,Marrakech,
49144,343,782,L'Art de la Guerre - Tome 3,Essai,2025-02-08,,7,perdu,Marrakech,
49145,755,130,Millenium,Policier,2023-02-04,2023-02-10,21,rendu,Oujda,3.4
49146,204,1033,Fahrenheit 451,Science-Fiction,2023-09-29,2023-10-23,30,rendu,Rabat,4.8
49147,474,184,Clean Code,Informatique,2026-06-06,2026-06-22,21,rendu,Agadir,2.9
49148,237,474,Alcools,Poesie,2025-03-14,2025-03-23,21,rendu,Fes,
49149,468,166,Data Engineering 101,Informatique,2023-01-16,2023-02-08,30,rendu,Agadir,4.2
49150,60,246,Data Engineering 101,Informatique,2025-01-27,2025-02-01,7,rendu,Rabat,4.8
49151,176,34,L'Etranger,Roman,2025-11-07,2025-11-08,30,rendu,Casablanca,
49152,346,643,Tintin,BD,2026-08-11,2026-08-12,7,rendu,Tanger,1.5
49153,184,462,Le Cimetiere Marin - Tome 2,Poesie,2024-01-18,2024-02-02,21,rendu,Casablanca,1.6
49154,753,122,Le Petit Prince - Tome 3,Roman,2023-12-01,2023-12-05,14,rendu,Meknes,
49155,81,391,SQL pour les Nuls,Informatique,2023-09-02,2023-10-02,30,rendu,Tanger,
49156,758,683,Ibn Battuta,Biographie,2026-07-10,2026-07-16,14,rendu,Oujda,3.1
49157,626,847,Introduction a Python - Tome 1,Informatique,2025-03-25,2025-03-28,30,rendu,Rabat,
49158,766,61,Maigret,Policier,2024-02-27,2024-03-20,7,rendu_en_retard,Tanger,
49159,265,918,L'Etranger,Roman,2023-10-26,2023-11-02,30,rendu,Marrakech,
49160,683,478,Harry Potter,Jeunesse,2024-08-15,2024-08-19,14,rendu,Marrakech,
49161,144,663,La Peste,Roman,2023-07-09,2023-07-19,14,rendu,Marrakech,
49162,732,230,Einstein,Biographie,2023-04-07,2023-04-19,14,rendu,Marrakech,
49163,782,1066,Einstein,Biographie,2023-08-04,2023-08-09,14,rendu,Agadir,4.6
49164,382,401,Introduction a Python,Informatique,2023-12-31,2024-01-09,14,rendu,Meknes,
49165,501,448,L'Empire Ottoman,Histoire,2023-03-29,2023-04-03,7,rendu,Tanger,
49166,628,118,Maigret,Policier,2023-10-17,2023-10-23,7,rendu,Meknes,
49167,83,64,1984 - Tome 5,Science-Fiction,2025-05-22,2025-06-10,21,rendu,Agadir,2.3
49168,663,791,Introduction a Python - Tome 5,Informatique,2024-02-06,2024-02-19,14,rendu,Rabat,
49169,127,199,La Planete des Singes - Tome 2,Science-Fiction,2024-01-19,2024-01-21,21,rendu,Rabat,3.8
49170,195,9,Charlie et la Chocolaterie,Jeunesse,2023-01-06,2023-01-09,7,rendu,Oujda,
49171,479,127,Harry Potter,Jeunesse,2023-08-13,2023-08-20,14,rendu,Meknes,2.0
49172,310,852,Charlie et la Chocolaterie - Tome 2,Jeunesse,2024-10-25,2024-11-19,7,rendu_en_retard,Tanger,
49173,404,333,Millenium,Policier,2024-01-16,,21,perdu,Casablanca,
49174,777,1105,Nelson Mandela,Biographie,2025-06-17,2025-06-21,14,rendu,Marrakech,3.8
49175,495,181,Une Histoire du Maroc,Histoire,2023-07-25,2023-07-27,30,rendu,Meknes,
49176,273,588,Millenium,Policier,2026-03-15,,30,perdu,Casablanca,
49177,399,400,La Planete des Singes - Tome 4,Science-Fiction,2024-08-02,2024-08-15,30,rendu,Rabat,
49178,751,285,Alcools,Poesie,2024-04-23,2024-05-20,7,rendu_en_retard,Casablanca,
49179,209,740,Madame Bovary - Tome 5,Roman,2026-03-21,,30,perdu,Marrakech,
49180,275,883,Le Petit Prince - Tome 1,Roman,2024-09-08,2024-09-10,21,rendu,Casablanca,
49181,99,223,Les Fleurs du Mal - Tome 5,Poesie,2024-12-09,2024-12-15,14,rendu,Rabat,
49182,235,848,Odes - Tome 5,Poesie,2023-11-11,2023-11-30,21,rendu,Tanger,
49183,476,752,Nelson Mandela,Biographie,2023-12-28,2024-01-07,14,rendu,Rabat,3.7
49184,638,661,Fondation,Science-Fiction,2026-08-21,2026-09-08,21,rendu,Tanger,
49185,713,1049,Leonard de Vinci - Tome 3,Biographie,2025-05-25,2025-07-05,30,rendu_en_retard,Casablanca,1.7
49186,74,867,Leonard de Vinci - Tome 3,Biographie,2024-11-01,2024-12-01,30,rendu,Fes,3.7
49187,12,13,Fondation,Science-Fiction,2026-02-22,2026-03-19,30,rendu,Tanger,2.3
49188,774,1191,Discours de la Methode,Essai,2024-09-03,2024-09-10,7,rendu,Marrakech,
49189,345,199,La Planete des Singes - Tome 2,Science-Fiction,2026-06-01,2026-06-02,14,rendu,Rabat,
49190,391,109,Le Pragmatic Programmer,Informatique,2024-01-29,,7,perdu,Fes,
49191,734,592,Les Enquetes d'Hercule Poirot,Policier,2026-04-30,2026-05-13,14,rendu,Marrakech,4.7
49192,567,83,Introduction a Python,Informatique,2026-05-19,2026-06-03,30,rendu,Fes,
49193,526,752,Nelson Mandela,Biographie,2026-04-06,2026-04-13,14,rendu,Marrakech,3.5
49194,731,129,Les Schtroumpfs,BD,2024-11-17,2024-11-25,14,rendu,Rabat,
49195,728,520,Le Contrat Social,Essai,2025-10-04,,7,perdu,Meknes,
49196,571,196,Blake et Mortimer,BD,2023-06-14,2023-06-29,30,rendu,Marrakech,2.8
49197,347,797,Le Pragmatic Programmer,Informatique,2024-10-17,2024-10-29,21,rendu,Marrakech,
49198,261,469,L'Empire Ottoman,Histoire,2026-05-06,2026-05-25,21,rendu,Marrakech,1.0
49199,674,969,Le Journal d'un Gars - Tome 2,Jeunesse,2026-06-18,2026-07-03,30,rendu,Meknes,
49200,318,309,Les Fleurs du Mal - Tome 4,Poesie,2024-05-04,2024-05-06,14,rendu,Rabat,1.2
49201,674,1127,Madame Bovary,Roman,2024-05-18,2024-06-06,30,rendu,Marrakech,4.9
49202,243,1134,L'Empire Ottoman,Histoire,2024-02-15,2024-02-21,7,rendu,Rabat,
49203,203,1077,Les Enquetes d'Hercule Poirot,Policier,2025-09-11,2025-09-27,30,rendu,Oujda,1.2
49204,338,937,Le Cimetiere Marin,Poesie,2023-11-26,2023-12-24,30,rendu,Rabat,2.9
49205,316,944,Une Histoire du Maroc - Tome 5,Histoire,2023-11-04,2023-11-10,7,rendu,Rabat,
49206,112,25,Maigret - Tome 4,Policier,2023-08-06,2023-08-24,30,rendu,Casablanca,4.9
49207,572,400,La Planete des Singes - Tome 4,Science-Fiction,2023-01-20,2023-02-02,14,rendu,Agadir,
49208,292,466,Les Enquetes d'Hercule Poirot,Policier,2025-12-28,2025-12-29,14,rendu,Fes,
49209,2,906,Einstein,Biographie,2023-08-25,2023-09-14,30,rendu,Agadir,3.1
49210,727,363,Illuminations,Poesie,2026-09-03,2026-09-07,21,rendu,Marrakech,1.5
49211,655,766,Le Petit Prince,Roman,2024-01-27,2024-02-08,14,rendu,Marrakech,4.6
49212,292,1198,Dune - Tome 2,Science-Fiction,2025-08-31,2025-09-04,21,rendu,Casablanca,5.0
49213,354,410,Leonard de Vinci,Biographie,2023-08-08,2023-08-11,14,rendu,Rabat,
49214,782,1200,Odes,Poesie,2023-03-27,2023-04-11,30,rendu,Meknes,
49215,481,764,Les Enquetes d'Hercule Poirot,Policier,2026-08-07,2026-08-17,14,rendu,Marrakech,2.2
49216,162,162,La Peste,Roman,2025-03-25,2025-04-03,14,rendu,Tanger,
49217,299,469,L'Empire Ottoman,Histoire,2024-06-19,2024-07-31,30,rendu_en_retard,Casablanca,
49218,503,750,Histoire de l'Islam - Tome 3,Histoire,2023-08-24,2023-08-31,30,rendu,Marrakech,
49219,797,850,Odes,Poesie,2024-10-12,2024-10-24,14,rendu,Rabat,1.8
49220,309,424,Histoire de l'Islam,Histoire,2025-01-25,2025-01-26,7,rendu,Fes,
49221,63,1159,Madame Bovary - Tome 4,Roman,2024-08-21,2024-08-28,7,rendu,Tanger,2.3
49222,720,603,Illuminations - Tome 4,Poesie,2026-01-21,2026-01-27,7,rendu,Casablanca,4.2
49223,198,841,Sapiens,Histoire,2024-02-29,2024-03-27,14,rendu_en_retard,Agadir,
49224,422,498,Le Nom de la Rose - Tome 5,Policier,2025-01-13,2025-01-25,30,rendu,Tanger,2.1
49225,257,572,Le Contrat Social - Tome 3,Essai,2023-01-05,2023-01-10,7,rendu,Rabat,
49226,555,1122,Fahrenheit 451,Science-Fiction,2026-02-11,2026-03-11,30,rendu,Oujda,
49227,540,855,SQL pour les Nuls - Tome 3,Informatique,2026-04-11,2026-05-25,30,rendu_en_retard,Tanger,4.9
49228,42,605,L'Etranger,Roman,2026-01-20,2026-01-25,30,rendu,Agadir,4.1
49229,667,494,Einstein,Biographie,2023-10-13,2023-11-04,21,rendu_en_retard,Fes,
49230,283,212,Maigret,Policier,2024-04-26,2024-05-06,14,rendu,Marrakech,3.5
49231,675,967,Charlie et la Chocolaterie - Tome 4,Jeunesse,2025-08-03,2025-08-21,30,rendu,Oujda,3.6
49232,148,317,Le Capital - Tome 1,Essai,2026-07-19,2026-08-01,30,rendu,Marrakech,5.0
49233,378,440,1984,Science-Fiction,2026-04-11,2026-04-21,14,rendu,Oujda,
49234,342,698,Leonard de Vinci,Biographie,2026-04-01,2026-04-05,14,rendu,Oujda,
49235,335,404,Introduction a Python,Informatique,2023-09-22,2023-10-13,14,rendu_en_retard,Casablanca,4.6
49236,16,889,Madame Bovary,Roman,2023-11-17,2023-11-24,7,rendu,Tanger,
49237,791,746,Le Pragmatic Programmer - Tome 3,Informatique,2025-06-27,2025-06-29,21,rendu,Meknes,
49238,714,78,Einstein - Tome 1,Biographie,2026-07-30,2026-08-17,7,rendu_en_retard,Agadir,4.8
49239,225,1109,Le Journal d'un Gars,Jeunesse,2024-07-16,2024-08-15,30,rendu,Tanger,
49240,236,364,SQL pour les Nuls - Tome 2,Informatique,2025-09-16,2025-09-24,14,rendu,Tanger,
49241,73,715,Illuminations,Poesie,2023-06-15,2023-07-02,30,rendu,Rabat,4.0
49242,642,771,Asterix - Tome 4,BD,2025-12-18,2025-12-19,14,rendu,Tanger,
49243,244,157,1984 - Tome 4,Science-Fiction,2026-06-15,2026-06-27,30,rendu,Oujda,2.2
49244,301,204,Nelson Mandela - Tome 1,Biographie,2025-09-13,2025-09-21,21,rendu,Meknes,
49245,754,705,Ibn Battuta,Biographie,2024-04-13,2024-04-17,7,rendu,Rabat,4.9
49246,506,788,Dune - Tome 4,Science-Fiction,2025-12-29,2026-01-02,7,rendu,Tanger,3.0
49247,436,352,Madame Bovary - Tome 2,Roman,2026-02-02,2026-02-08,21,rendu,Oujda,
49248,38,58,Alcools - Tome 5,Poesie,2025-03-13,2025-03-19,7,rendu,Marrakech,3.4
49249,514,1061,Alcools,Poesie,2024-02-03,2024-02-11,14,rendu,Oujda,3.0
49250,93,343,Nelson Mandela,Biographie,2025-06-13,2025-06-17,30,rendu,Marrakech,
49251,202,283,Leonard de Vinci,Biographie,2024-01-17,2024-01-24,30,rendu,Marrakech,
49252,744,409,Sapiens,Histoire,2026-09-02,2026-09-04,7,rendu,Tanger,2.7
49253,283,716,Le Journal d'un Gars,Jeunesse,2024-05-31,,30,perdu,Fes,
49254,352,649,Les Schtroumpfs,BD,2023-05-30,2023-06-06,7,rendu,Marrakech,
49255,718,602,Clean Code - Tome 5,Informatique,2026-06-26,2026-07-22,14,rendu_en_retard,Fes,
49256,170,642,La Planete des Singes,Science-Fiction,2026-06-04,2026-06-27,30,rendu,Agadir,1.1
49257,374,726,Data Engineering 101,Informatique,2023-04-24,2023-05-07,30,rendu,Fes,
49258,277,516,Odes,Poesie,2023-01-28,2023-02-10,14,rendu,Tanger,
49259,2,703,Une Histoire du Maroc,Histoire,2024-06-15,2024-06-27,30,rendu,Meknes,1.5
49260,392,1084,Ainsi Parlait Zarathoustra - Tome 5,Essai,2023-05-24,2023-06-21,30,rendu,Oujda,4.3
49261,230,424,Histoire de l'Islam,Histoire,2024-07-31,2024-09-04,21,rendu_en_retard,Casablanca,
49262,289,530,Fahrenheit 451 - Tome 4,Science-Fiction,2026-02-17,2026-03-03,14,rendu,Rabat,
